season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
2023,REG,7,Cam Akers,RB,MIN,4.943870967741935,20.0,2.4229999999999996,10,31,3.1,0,00-0036414,Cam,Akers,31,C.Akers,38.070308410721545,-7.070308410721545,-0.7070308410721544,0.3
2023,REG,7,Isiah Pacheco,RB,KC,6.0165625,7.6923076923076925,2.6093333333333333,13,32,2.4615384615384617,0,00-0037197,Isiah,Pacheco,10,I.Pacheco,60.30799654133331,-28.30799654133331,-2.1775381954871778,0.23076923076923078
2023,REG,7,Darrell Henderson,RB,LAR,3.792459016393442,16.666666666666664,2.51225,18,61,3.388888888888889,1,00-0035664,Darrell,Henderson,27,D.Henderson,73.14818267868264,-12.148182678682645,-0.6748990377045914,0.2777777777777778
2023,REG,7,Travis Etienne,RB,JAX,4.416981132075471,14.285714285714285,2.8908461538461543,14,53,3.7857142857142856,2,00-0036973,Travis,Etienne,1,T.Etienne,67.75038020655859,-14.750380206558589,-1.0535985861827564,0.2857142857142857
2023,REG,7,Zack Moss,RB,IND,4.480175438596492,11.11111111111111,2.7071333333333336,18,57,3.1666666666666665,0,00-0036251,Zaccheus,Moss,21,Z.Moss,46.15354712994291,10.846452870057092,0.6025807150031718,0.5555555555555556
2023,REG,7,Christian McCaffrey,RB,SF,5.673555555555556,46.666666666666664,2.7527142857142866,15,45,3.0,1,00-0033280,Christian,McCaffrey,23,C.McCaffrey,48.35801092603837,-3.358010926038368,-0.22386739506922454,0.4
2023,REG,7,Saquon Barkley,RB,NYG,3.7977922077922077,19.047619047619047,2.6492105263157897,21,77,3.6666666666666665,0,00-0034844,Saquon,Barkley,26,S.Barkley,71.8634042733679,5.136595726632095,0.2445997965062902,0.47619047619047616
2023,REG,7,Austin Ekeler,RB,LAC,4.112,21.428571428571427,2.422857142857143,14,45,3.2142857142857144,0,00-0033699,Austin,Ekeler,30,A.Ekeler,51.966601981756895,-6.966601981756895,-0.49761442726834965,0.42857142857142855
2023,REG,7,D'Onta Foreman,RB,CHI,3.2815730337078644,31.25,2.6805333333333334,16,89,5.5625,2,00-0033925,D'Onta,Foreman,21,D.Foreman,57.49277939008185,31.50722060991815,1.9692012881198844,0.6875
2023,REG,7,Najee Harris,RB,PIT,4.301320754716979,21.428571428571427,2.910307692307692,14,53,3.7857142857142856,1,00-0036893,Najee,Harris,22,N.Harris,58.82441723729794,-5.8244172372979435,-0.4160298026641388,0.35714285714285715
2023,REG,7,Tyler Allgeier,RB,ATL,5.715084745762711,57.14285714285714,2.9048499999999997,21,59,2.8095238095238093,0,00-0037263,Tyler,Allgeier,25,T.Allgeier,76.2198661540702,-22.219866154070203,-1.1109933077035101,0.3
2023,REG,7,Kenneth Walker,RB,SEA,4.459809523809524,34.61538461538461,2.9285652173913044,26,105,4.038461538461538,0,00-0038134,Kenneth,Walker,9,K.Walker,109.50976029595257,-4.509760295952574,-0.173452319075099,0.3076923076923077
2023,REG,7,A.J. Dillon,RB,GB,3.9613114754098357,6.666666666666667,2.6816153846153843,15,61,4.066666666666666,0,00-0036265,Algiers,Dillon,28,A.Dillon,57.42198733724837,3.5780126627516324,0.2385341775167755,0.5333333333333333
2023,REG,7,D'Andre Swift,RB,PHI,4.213064516129032,13.333333333333334,2.981357142857142,15,62,4.133333333333334,0,00-0036275,D'Andre,Swift,0,D.Swift,63.7952088530873,-1.7952088530873027,-0.11968059020582018,0.4666666666666667
2023,REG,7,Jonathan Taylor,RB,IND,3.1802666666666672,5.555555555555555,2.931333333333333,18,75,4.166666666666667,1,00-0036223,Jonathan,Taylor,28,J.Taylor,71.62966971995351,3.3703302800464883,0.1872405711136938,0.3333333333333333
2023,REG,7,Josh Jacobs,RB,LV,4.63857142857143,9.090909090909092,2.6487,11,35,3.1818181818181817,0,00-0035700,Joshua,Jacobs,8,J.Jacobs,56.67146374061421,-21.671463740614207,-1.9701330673285644,0.18181818181818182
2023,REG,7,Kareem Hunt,RB,CLE,4.102580645161289,30.0,2.5435000000000003,10,31,3.1,2,00-0033923,Kareem,Hunt,27,K.Hunt,44.850272860107395,-13.850272860107395,-1.3850272860107395,0.2
2023,REG,7,Rachaad White,RB,TB,5.222647058823528,23.076923076923077,2.6826363636363637,13,34,2.6153846153846154,0,00-0037256,Rachaad,White,1,R.White,44.07056599668266,-23.07056599668266,-1.9225471663902216,0.25
2023,REG,7,Alvin Kamara,RB,NO,4.4033870967741935,47.05882352941176,2.7240000000000006,17,62,3.6470588235294117,0,00-0033906,Alvin,Kamara,41,A.Kamara,57.29691707021682,6.703082929783179,0.41894268311144867,0.4375
2023,REG,7,Gus Edwards,RB,BAL,3.6359375000000007,28.57142857142857,2.7383333333333333,14,64,4.571428571428571,1,00-0034184,Gus,Edwards,35,G.Edwards,58.03941634241324,5.96058365758676,0.4257559755419114,0.21428571428571427
2023,REG,7,Cordarrelle Patterson,RB,ATL,3.909464285714286,30.0,3.3934444444444445,10,56,5.6,0,00-0030578,Cordarrelle,Patterson,84,C.Patterson,48.081575083576126,7.918424916423874,0.7918424916423874,0.4
2023,REG,7,Royce Freeman,RB,LAR,2.6684848484848493,0.0,2.573583333333333,12,66,5.5,0,00-0034838,Royce,Freeman,24,R.Freeman,54.117101920873075,11.882898079126925,0.9902415065939104,0.5833333333333334
2023,REG,7,James Cook,RB,BUF,3.266785714285714,7.6923076923076925,2.276666666666667,13,56,4.3076923076923075,0,00-0037248,James,Cook,4,J.Cook,52.53827562233257,0.46172437766743,0.03847703147228584,0.3333333333333333
2023,REG,7,Ezekiel Elliott,RB,NE,3.91258064516129,18.181818181818183,2.3873333333333333,11,31,2.8181818181818183,1,00-0033045,Ezekiel,Elliott,15,E.Elliott,31.652955482166,-0.652955482166,-0.059359589287818176,0.45454545454545453
2023,REG,7,Javonte Williams,RB,DEN,3.0335365853658525,40.0,2.7572857142857146,15,82,5.466666666666667,0,00-0036997,Javonte,Williams,33,J.Williams,48.58263563646858,33.41736436353142,2.2278242909020944,0.5333333333333333
2023,REG,7,Jerome Ford,RB,CLE,3.4163513513513513,27.27272727272727,2.979875,11,74,6.7272727272727275,1,00-0037267,Jerome,Ford,34,J.Ford,48.21986342420201,25.78013657579799,2.343648779617999,0.2727272727272727
2023,REG,7,Darrynton Evans,RB,CHI,5.8325,42.857142857142854,3.100230769230769,14,48,3.4285714285714284,0,00-0036297,Darrynton,Evans,25,D.Evans,47.757834104552266,-1.7578341045522663,-0.13521800804248202,0.38461538461538464
2023,REG,7,Emari Demercado,RB,ARI,3.5456896551724144,38.46153846153847,2.867416666666666,13,58,4.461538461538462,0,00-0038705,Emari,Demercado,31,E.Demercado,60.38701160853195,-2.3870116085319495,-0.18361627757938073,0.38461538461538464
2023,REG,8,Raheem Mostert,RB,MIA,4.4995652173913046,7.6923076923076925,2.61,13,46,3.5384615384615383,1,00-0031687,Dominique,Mostert,31,R.Mostert,50.26605172274156,-7.266051722741558,-0.6055043102284632,0.3333333333333333
2023,REG,8,Breece Hall,RB,NYJ,9.090588235294117,58.333333333333336,2.97,12,17,1.4166666666666667,0,00-0038120,Breece,Hall,20,Bre.Hall,46.02455420550366,-29.024554205503662,-2.4187128504586384,0.25
2023,REG,8,Alvin Kamara,RB,NO,3.623898305084746,11.76470588235294,2.4614000000000003,17,59,3.4705882352941178,1,00-0033906,Alvin,Kamara,41,A.Kamara,67.28265007647687,-12.28265007647687,-0.7676656297798043,0.3125
2023,REG,8,Josh Jacobs,RB,LV,3.45688524590164,46.666666666666664,2.5240000000000005,15,61,4.066666666666666,1,00-0035700,Joshua,Jacobs,8,J.Jacobs,56.45255475024193,0.54744524975807,0.039103232125576426,0.5
2023,REG,8,Austin Ekeler,RB,LAC,6.390344827586206,13.333333333333334,2.612363636363636,15,29,1.9333333333333333,0,00-0033699,Austin,Ekeler,30,A.Ekeler,52.16494139313266,-23.164941393132658,-1.5443294262088438,0.3333333333333333
2023,REG,8,Alexander Mattison,RB,MIN,7.211290322580646,31.25,3.0799999999999996,16,31,1.9375,0,00-0034972,Alexander,Mattison,2,A.Mattison,60.17513838153528,-29.175138381535277,-1.8234461488459548,0.3125
2023,REG,8,Saquon Barkley,RB,NYG,3.8867187500000004,11.11111111111111,2.825931034482759,36,128,3.5555555555555554,0,00-0034844,Saquon,Barkley,26,S.Barkley,146.01409807063516,-20.014098070635157,-0.5886499432539752,0.29411764705882354
2023,REG,8,Pierre Strong,RB,CLE,4.089756097560976,30.0,2.9975,10,41,4.1,0,00-0038098,Pierre,Strong,20,P.Strong,44.73599365436224,-3.7359936543622396,-0.37359936543622396,0.6
2023,REG,8,Travis Etienne,RB,JAX,4.4481012658227845,50.0,2.7847894736842105,24,79,3.2916666666666665,0,00-0036973,Travis,Etienne,1,T.Etienne,83.09083525860107,-4.090835258601075,-0.17045146910837813,0.4166666666666667
2023,REG,8,Craig Reynolds,RB,DET,3.038378378378378,35.714285714285715,2.619428571428571,14,74,5.285714285714286,0,00-0035567,Craig,Reynolds,13,C.Reynolds,53.607177306852016,20.392822693147984,1.4566301923677132,0.6428571428571429
2023,REG,8,James Cook,RB,BUF,2.9308955223880595,21.428571428571427,2.410692307692308,14,67,4.785714285714286,0,00-0037248,James,Cook,4,J.Cook,55.28538927461767,11.714610725382329,0.8367579089558806,0.35714285714285715
2023,REG,8,Emari Demercado,RB,ARI,3.858846153846154,35.0,2.6821111111111104,20,78,3.9,0,00-0038705,Emari,Demercado,31,E.Demercado,79.65821185120153,-1.6582118512015285,-0.08291059256007642,0.4
2023,REG,8,Jahmyr Gibbs,RB,DET,3.001973684210526,7.6923076923076925,2.60108,26,152,5.846153846153846,1,00-0039139,Jahmyr,Gibbs,26,J.Gibbs,106.96482830792466,45.03517169207534,1.7321219881567438,0.38461538461538464
2023,REG,8,Devin Singletary,RB,HOU,5.121666666666667,0.0,3.134777777777778,10,30,3.0,0,00-0035250,Devin,Singletary,26,D.Singletary,27.018019967528833,2.981980032471167,0.2981980032471167,0.4
2023,REG,8,Joe Mixon,RB,CIN,3.5277011494252877,6.25,2.8725999999999994,16,87,5.4375,1,00-0033897,Joe,Mixon,28,J.Mixon,58.824771825699806,28.175228174300194,1.7609517608937622,0.625
2023,REG,8,Dameon Pierce,RB,HOU,3.588043478260869,8.333333333333332,2.8475,12,46,3.8333333333333335,0,00-0037258,Dameon,Pierce,31,D.Pierce,49.07319720225806,-3.073197202258058,-0.25609976685483815,0.25
2023,REG,8,Christian McCaffrey,RB,SF,4.189074074074074,25.0,2.9746666666666663,12,54,4.5,1,00-0033280,Christian,McCaffrey,23,C.McCaffrey,54.07933014406102,-0.0793301440610179,-0.006610845338418159,0.5833333333333334
2023,REG,8,Kareem Hunt,RB,CLE,3.0589090909090912,14.285714285714285,2.4232307692307695,14,55,3.9285714285714284,1,00-0033923,Kareem,Hunt,27,K.Hunt,47.25470070444228,7.745299295557722,0.5532356639684087,0.6428571428571429
2023,REG,8,Chuba Hubbard,RB,CAR,5.97607142857143,26.666666666666668,2.2964999999999995,15,28,1.8666666666666667,0,00-0036555,Chuba,Hubbard,30,C.Hubbard,32.32064572952243,-4.3206457295224325,-0.2880430486348288,0.6
2023,REG,8,Brian Robinson,RB,WAS,2.797796610169491,0.0,2.702,10,59,5.9,0,00-0037746,Brian,Robinson,8,B.Robinson,44.44479295062727,14.555207049372733,1.4555207049372734,0.4
2023,REG,8,Zack Moss,RB,IND,2.4727272727272727,9.090909090909092,2.6714999999999995,11,66,6.0,1,00-0036251,Zaccheus,Moss,21,Z.Moss,41.18466637636808,24.815333623631922,2.255939420330175,0.2727272727272727
2023,REG,8,Bijan Robinson,RB,ATL,3.7133870967741935,0.0,2.6948,11,62,5.636363636363637,1,00-0038542,Bijan,Robinson,7,B.Robinson,54.59114870540998,7.408851294590022,0.6735319358718201,0.36363636363636365
2023,REG,8,Javonte Williams,RB,DEN,4.892941176470587,25.925925925925924,2.932541666666667,27,85,3.1481481481481484,0,00-0036997,Javonte,Williams,33,J.Williams,93.50451347781622,-8.504513477816218,-0.31498198065985994,0.4074074074074074
2023,REG,8,D'Andre Swift,RB,PHI,4.344561403508773,31.25,2.876666666666667,16,57,3.5625,1,00-0036275,D'Andre,Swift,0,D.Swift,74.22137748455985,-17.221377484559852,-1.0763360927849908,0.3125
2023,REG,8,Rhamondre Stevenson,RB,NE,3.0466666666666664,10.0,2.4088000000000003,10,39,3.9,0,00-0036875,Rhamondre,Stevenson,38,R.Stevenson,38.934021787569954,0.06597821243004631,0.006597821243004631,0.3
2023,REG,8,Tony Pollard,RB,DAL,3.555849056603773,8.333333333333332,2.7025454545454544,12,53,4.416666666666667,0,00-0035261,Tony,Pollard,20,T.Pollard,61.90048041127662,-8.900480411276618,-0.7417067009397181,0.16666666666666666
2023,REG,8,Jonathan Taylor,RB,IND,2.5821052631578953,8.333333333333332,2.987,12,95,7.916666666666667,0,00-0036223,Jonathan,Taylor,28,J.Taylor,59.00954144917233,35.99045855082767,2.999204879235639,0.4166666666666667
2023,REG,8,Darrell Henderson,RB,LAR,5.896774193548387,8.333333333333332,2.617,12,31,2.5833333333333335,0,00-0035664,Darrell,Henderson,27,D.Henderson,57.502696825718964,-26.502696825718964,-2.208558068809914,0.16666666666666666
2023,REG,8,Derrick Henry,RB,TEN,3.5488118811881195,36.36363636363637,2.603952380952381,22,101,4.590909090909091,0,00-0032764,Derrick,Henry,22,D.Henry,100.6789686183269,-4.6789686183269055,-0.22280802944413836,0.5238095238095238
2023,REG,8,Gus Edwards,RB,BAL,3.3864999999999994,26.31578947368421,2.512722222222222,19,80,4.2105263157894735,3,00-0034184,Gus,Edwards,35,G.Edwards,76.35475573089116,3.6452442691088436,0.1918549615320444,0.5789473684210527
2023,REG,9,Kareem Hunt,RB,CLE,5.133421052631578,28.57142857142857,2.7271538461538465,14,38,2.7142857142857144,1,00-0033923,Kareem,Hunt,27,K.Hunt,53.83895016303321,-15.83895016303321,-1.1313535830738009,0.2857142857142857
2023,REG,9,Bijan Robinson,RB,ATL,3.8105882352941176,18.181818181818183,2.635,11,51,4.636363636363637,0,00-0038542,Bijan,Robinson,7,B.Robinson,47.446488353193025,3.5535116468069745,0.3230465133460886,0.36363636363636365
2023,REG,9,Royce Freeman,RB,LAR,5.360312499999999,16.666666666666664,2.8190999999999997,12,32,2.6666666666666665,0,00-0034838,Royce,Freeman,24,R.Freeman,36.75367272414506,-4.753672724145062,-0.39613939367875517,0.5
2023,REG,9,D'Andre Swift,RB,PHI,5.866046511627907,38.88888888888889,2.7734999999999994,18,43,2.388888888888889,0,00-0036275,D'Andre,Swift,0,D.Swift,60.41468673669383,-17.41468673669383,-0.9674825964829906,0.4444444444444444
2023,REG,9,Saquon Barkley,RB,NYG,3.0461111111111117,0.0,2.595933333333333,16,90,5.625,0,00-0034844,Saquon,Barkley,26,S.Barkley,73.41899092802907,16.581009071970925,1.0363130669981828,0.5
2023,REG,9,Jonathan Taylor,RB,IND,5.11,11.11111111111111,3.005266666666666,18,47,2.611111111111111,0,00-0036223,Jonathan,Taylor,28,J.Taylor,58.59421257320476,-11.594212573204757,-0.6441229207335977,0.16666666666666666
2023,REG,9,Devin Singletary,RB,HOU,7.004230769230769,23.076923076923077,2.8172222222222216,13,26,2.0,0,00-0035250,Devin,Singletary,26,D.Singletary,42.41954598169721,-16.419545981697212,-1.2630419985920933,0.3076923076923077
2023,REG,9,Tony Pollard,RB,DAL,3.6078431372549025,8.333333333333332,2.65175,12,51,4.25,0,00-0035261,Tony,Pollard,20,T.Pollard,73.4868171207954,-22.486817120795394,-1.8739014267329495,0.16666666666666666
2023,REG,9,Rachaad White,RB,TB,3.567260273972603,10.0,2.7254210526315794,20,73,3.65,2,00-0037256,Rachaad,White,1,R.White,59.13695717950393,13.86304282049607,0.6931521410248035,0.55
2023,REG,9,Isiah Pacheco,RB,KC,3.2328787878787884,6.25,2.5830625000000005,16,66,4.125,0,00-0037197,Isiah,Pacheco,10,I.Pacheco,67.45483486731915,-1.4548348673191498,-0.09092717920744686,0.5625
2023,REG,9,D'Onta Foreman,RB,CHI,3.7389156626506037,25.0,2.812684210526316,20,83,4.15,0,00-0033925,D'Onta,Foreman,21,D.Foreman,88.88915599335397,-5.889155993353967,-0.29445779966769836,0.3
2023,REG,9,Darrell Henderson,RB,LAR,7.260000000000002,10.0,2.7895000000000003,10,19,1.9,0,00-0035664,Darrell,Henderson,27,D.Henderson,61.20497815280862,-42.20497815280862,-4.220497815280862,0.1
2023,REG,9,Brian Robinson,RB,WAS,3.9706349206349203,33.33333333333333,2.645777777777778,18,63,3.5,1,00-0037746,Brian,Robinson,8,B.Robinson,74.44617906501617,-11.446179065016167,-0.6358988369453427,0.3333333333333333
2023,REG,9,Jaylen Warren,RB,PIT,2.562954545454545,9.090909090909092,2.9213636363636364,11,88,8.0,0,00-0037228,Jaylen,Warren,30,J.Warren,46.70694007178974,41.29305992821026,3.7539145389282056,0.6363636363636364
2023,REG,9,Chuba Hubbard,RB,CAR,3.5794827586206908,0.0,2.4496666666666664,16,58,3.625,0,00-0036555,Chuba,Hubbard,30,C.Hubbard,53.84996625114737,4.150033748852628,0.2593771093032893,0.4375
2023,REG,9,Josh Jacobs,RB,LV,4.123163265306122,26.923076923076923,2.7362608695652177,26,98,3.769230769230769,2,00-0035700,Joshua,Jacobs,8,J.Jacobs,105.20071936805356,-7.200719368053555,-0.2769507449251367,0.5
2023,REG,9,Tyler Allgeier,RB,ATL,5.205128205128205,25.0,2.6535555555555557,12,39,3.25,1,00-0037263,Tyler,Allgeier,25,T.Allgeier,30.482689611052535,8.517310388947465,0.709775865745622,0.5
2023,REG,9,Alexander Mattison,RB,MIN,4.581363636363637,12.5,2.783642857142857,16,44,2.75,0,00-0034972,Alexander,Mattison,2,A.Mattison,65.72539579386026,-21.725395793860258,-1.3578372371162661,0.3125
2023,REG,9,Breece Hall,RB,NYJ,4.957199999999999,6.25,2.9493750000000003,16,50,3.125,0,00-0038120,Breece,Hall,20,Bre.Hall,58.50060872564846,-10.500608725648462,-0.7000405817098975,0.3333333333333333
2023,REG,9,Justice Hill,RB,BAL,5.023750000000001,0.0,2.72475,13,40,3.076923076923077,0,00-0034975,Justice,Hill,43,J.Hill,56.42814594035843,-16.428145940358426,-1.263703533873725,0.38461538461538464
2023,REG,9,Joe Mixon,RB,CIN,5.956216216216216,7.142857142857142,2.7855833333333333,14,37,2.642857142857143,1,00-0033897,Joe,Mixon,28,J.Mixon,56.63595570747581,-19.63595570747581,-1.4025682648197006,0.2857142857142857
2023,REG,9,Austin Ekeler,RB,LAC,5.152127659574467,21.428571428571427,2.778538461538461,14,47,3.357142857142857,2,00-0033699,Austin,Ekeler,30,A.Ekeler,40.09550158787228,-13.095501587872278,-1.0073462759901752,0.38461538461538464
2023,REG,9,Raheem Mostert,RB,MIA,3.175176470588235,0.0,2.8487500000000003,12,85,7.083333333333333,1,00-0031687,Dominique,Mostert,31,R.Mostert,60.76945011636665,24.23054988363335,2.0192124903027793,0.5
2023,REG,9,Jerome Ford,RB,CLE,7.082954545454546,25.0,3.0197999999999996,20,44,2.2,0,00-0037267,Jerome,Ford,34,J.Ford,72.74539949515615,-28.74539949515615,-1.4372699747578075,0.4
2023,REG,9,Najee Harris,RB,PIT,3.3200000000000007,0.0,2.4444615384615385,16,69,4.3125,1,00-0036893,Najee,Harris,22,N.Harris,69.13632367044443,-0.13632367044442617,-0.008520229402776636,0.375
2023,REG,9,Aaron Jones,RB,GB,4.781369863013699,25.0,2.6540999999999997,20,73,3.65,1,00-0033293,Aaron,Jones,33,A.Jones,97.44707644943287,-24.44707644943287,-1.2223538224716435,0.3
2023,REG,9,Derrick Henry,RB,TEN,3.5156,35.294117647058826,2.869411764705882,17,75,4.411764705882353,1,00-0032764,Derrick,Henry,22,D.Henry,75.11485232244831,-0.11485232244831423,-0.006756018967547896,0.35294117647058826
2023,REG,10,Jahmyr Gibbs,RB,DET,3.9623376623376627,35.714285714285715,2.9793333333333334,14,77,5.5,2,00-0039139,Jahmyr,Gibbs,26,J.Gibbs,52.45288111233843,24.54711888766157,1.7533656348329691,0.2857142857142857
2023,REG,10,Rachaad White,RB,TB,5.251764705882354,5.0,2.9056,20,51,2.55,0,00-0037256,Rachaad,White,1,R.White,58.5416508601418,-7.5416508601418,-0.37708254300709,0.3
2023,REG,10,Najee Harris,RB,PIT,3.197560975609756,6.25,2.7466875,16,82,5.125,1,00-0036893,Najee,Harris,22,N.Harris,67.44729811990513,14.552701880094872,0.9095438675059295,0.5625
2023,REG,10,Derrick Henry,RB,TEN,6.665416666666666,45.45454545454545,2.627714285714286,11,24,2.1818181818181817,0,00-0032764,Derrick,Henry,22,D.Henry,35.07864497901335,-11.078644979013347,-1.007149543546668,0.45454545454545453
2023,REG,10,Rhamondre Stevenson,RB,NE,3.1685227272727277,10.0,2.656947368421053,20,88,4.4,0,00-0036875,Rhamondre,Stevenson,38,R.Stevenson,77.76212357138668,2.237876428613319,0.1177829699270168,0.42105263157894735
2023,REG,10,Gus Edwards,RB,BAL,5.6120833333333335,63.63636363636363,2.471444444444445,11,24,2.1818181818181817,1,00-0034184,Gus,Edwards,35,G.Edwards,34.39704162701097,-10.397041627010971,-0.9451856024555428,0.18181818181818182
2023,REG,10,Austin Ekeler,RB,LAC,3.6047761194029855,26.31578947368421,2.6546315789473685,19,67,3.526315789473684,1,00-0033699,Austin,Ekeler,30,A.Ekeler,65.98651853110077,1.0134814688992293,0.0533411299420647,0.42105263157894735
2023,REG,10,Joe Mixon,RB,CIN,3.3097826086956523,9.090909090909092,2.310888888888889,11,46,4.181818181818182,1,00-0033897,Joe,Mixon,28,J.Mixon,51.8302374114413,-5.830237411441303,-0.5300215828583003,0.2727272727272727
2023,REG,10,James Cook,RB,BUF,2.2510091743119265,0.0,2.618916666666667,12,109,9.083333333333334,0,00-0037248,James,Cook,4,J.Cook,66.009031420278,42.990968579721994,3.582580714976833,0.5
2023,REG,10,Christian McCaffrey,RB,SF,3.4991578947368422,56.25,3.074666666666667,16,95,5.9375,0,00-0033280,Christian,McCaffrey,23,C.McCaffrey,74.37620214558574,20.623797854414263,1.2889873659008915,0.4375
2023,REG,10,Tony Pollard,RB,DAL,4.371090909090909,20.0,2.750866666666667,15,55,3.6666666666666665,0,00-0035261,Tony,Pollard,20,T.Pollard,52.230626764270504,1.7693732357294962,0.12638380255210688,0.42857142857142855
2023,REG,10,Jaylen Warren,RB,PIT,2.9102970297029698,6.666666666666667,2.826571428571429,15,101,6.733333333333333,1,00-0037228,Jaylen,Warren,30,J.Warren,63.717353433894644,37.282646566105356,2.48550977107369,0.5333333333333333
2023,REG,10,Kenneth Walker,RB,SEA,5.458571428571428,21.052631578947366,2.992375,19,63,3.3157894736842106,0,00-0038134,Kenneth,Walker,9,K.Walker,93.02797845653791,-34.02797845653791,-1.8904432475854394,0.2777777777777778
2023,REG,10,D'Onta Foreman,RB,CHI,3.5326250000000003,9.523809523809524,2.6316842105263154,21,80,3.8095238095238093,1,00-0033925,D'Onta,Foreman,21,D.Foreman,91.82186549079101,-11.821865490791012,-0.5629459757519529,0.3333333333333333
2023,REG,10,Ty Chandler,RB,MIN,5.310444444444444,26.666666666666668,3.038,15,45,3.0,1,00-0037276,Ty,Chandler,32,T.Chandler,44.537179775304395,0.462820224695605,0.030854681646373668,0.4
2023,REG,10,Devin Singletary,RB,HOU,3.3538666666666668,20.0,2.9365517241379306,30,150,5.0,1,00-0035250,Devin,Singletary,26,D.Singletary,134.2410832604128,15.758916739587193,0.5252972246529064,0.4
2023,REG,10,James Conner,RB,ARI,3.6864383561643836,18.75,2.6237333333333335,16,73,4.5625,0,00-0033553,James,Conner,6,J.Conner,70.7072865020741,2.2927134979259023,0.1432945936203689,0.5
2023,REG,10,Aaron Jones,RB,GB,5.918285714285715,38.46153846153847,2.8074545454545454,13,35,2.6923076923076925,0,00-0033293,Aaron,Jones,33,A.Jones,67.47883767288145,-32.478837672881454,-2.498372128683189,0.07692307692307693
2023,REG,10,Javonte Williams,RB,DEN,3.8046835443037974,0.0,2.8609047619047616,21,79,3.761904761904762,0,00-0036997,Javonte,Williams,33,J.Williams,83.78868410368405,-4.788684103684048,-0.22803257636590704,0.5714285714285714
2023,REG,10,David Montgomery,RB,DET,2.1839655172413797,16.666666666666664,2.538727272727273,12,116,9.666666666666666,1,00-0035685,David,Montgomery,5,D.Montgomery,47.61392772093946,68.38607227906054,5.698839356588379,0.6666666666666666
2023,REG,10,Josh Jacobs,RB,LV,3.7912068965517243,14.814814814814813,2.7907499999999996,27,116,4.296296296296297,0,00-0035700,Joshua,Jacobs,8,J.Jacobs,120.13197610399389,-4.1319761039938925,-0.1530361519997738,0.4074074074074074
2023,REG,10,Breece Hall,RB,NYJ,7.230357142857143,7.6923076923076925,3.17,13,28,2.1538461538461537,0,00-0038120,Breece,Hall,20,Bre.Hall,37.02919629022039,-14.02919629022039,-1.1690996908516993,0.16666666666666666
2023,REG,10,Jerome Ford,RB,CLE,2.6735514018691586,5.88235294117647,2.6001249999999994,17,107,6.294117647058823,0,00-0037267,Jerome,Ford,34,J.Ford,66.57866616718204,40.421333832817965,2.3777255195775275,0.5294117647058824
2023,REG,10,Ezekiel Elliott,RB,NE,3.047962962962963,15.384615384615385,2.662666666666667,13,54,4.153846153846154,0,00-0033045,Ezekiel,Elliott,15,E.Elliott,55.04383618834934,-1.0438361883493386,-0.08029509141148758,0.5384615384615384
2023,REG,10,Saquon Barkley,RB,NYG,3.4093939393939396,38.46153846153847,2.9280000000000004,13,66,5.076923076923077,0,00-0034844,Saquon,Barkley,26,S.Barkley,35.03574028026611,17.96425971973389,1.4970216433111574,0.4166666666666667
2023,REG,10,Jonathan Taylor,RB,IND,4.440579710144927,21.73913043478261,2.650619047619047,23,69,3.0,1,00-0036223,Jonathan,Taylor,28,J.Taylor,87.53664338941927,-18.536643389419268,-0.8059410169312725,0.21739130434782608
2023,REG,10,Rico Dowdle,RB,DAL,3.073164556962025,25.0,2.483090909090909,12,79,6.583333333333333,1,00-0036139,Rico,Dowdle,23,R.Dowdle,64.64188967243702,14.358110327562983,1.196509193963582,0.5
2023,REG,10,Bijan Robinson,RB,ATL,3.9858947368421056,18.181818181818183,2.8267272727272728,22,95,4.318181818181818,1,00-0038542,Bijan,Robinson,7,B.Robinson,99.8994809903217,-9.899480990321706,-0.4949740495160853,0.3
2023,REG,10,Kareem Hunt,RB,CLE,4.461875,50.0,2.6586999999999996,10,32,3.2,1,00-0033923,Kareem,Hunt,27,K.Hunt,31.812473054257534,0.18752694574246576,0.018752694574246574,0.5
2023,REG,11,Brian Robinson,RB,WAS,3.933424657534246,5.88235294117647,2.9250000000000003,17,73,4.294117647058823,0,00-0037746,Brian,Robinson,8,B.Robinson,58.40807506176186,14.591924938238137,0.8583485257787139,0.7058823529411765
2023,REG,11,Isiah Pacheco,RB,KC,3.189662921348315,21.052631578947366,2.709444444444445,19,89,4.684210526315789,0,00-0037197,Isiah,Pacheco,10,I.Pacheco,72.91066015321735,16.08933984678265,0.8468073603569816,0.3157894736842105
2023,REG,11,Devin Singletary,RB,HOU,3.250178571428571,0.0,2.8099,22,112,5.090909090909091,1,00-0035250,Devin,Singletary,26,D.Singletary,94.58659213796152,17.413407862038483,0.7915185391835674,0.45454545454545453
2023,REG,11,Raheem Mostert,RB,MIA,4.572558139534883,0.0,2.641380952380952,22,86,3.909090909090909,0,00-0031687,Dominique,Mostert,31,R.Mostert,102.88679119820628,-16.886791198206282,-0.7675814181002856,0.18181818181818182
